test_data_name,image_auroc,pixel_auroc
candle,93.88000000000001,99.03094489929171
capsules,64.46666666666667,98.3167415847635
cashew,96.5,98.64440383162935
chewinggum,98.52000000000001,97.74798355043848
fryum,92.04,91.08654290090648
macaroni1,92.6,99.56306243661359
macaroni2,65.97999999999999,96.31426078019969
pcb1,94.05000000000001,99.70800540009904
pcb2,91.84,98.23073551588303
pcb3,86.14851485148515,99.2080331814098
pcb4,99.58415841584159,97.33648269278083
pipe_fryum,98.49999999999999,98.90408334047268
